Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20
1.695173233752859687e+01,8.313503519027401367e+00,1.038965154056573681e+02,1.315794717763603350e+00,-2.712831116625690875e+00,6.498084380786865566e+00,7.803388126282419179e+00,9.297974119855489050e+00,1.058918314407772598e+01,1.189923324821032402e+01,1.319602265000322028e+01,1.454234708051195568e+01,1.584043883895392746e+01,1.700583520566231854e+01,1.847278260158400798e+01,1.965867569331512854e+01,2.114353877049475727e+01,2.237114852301044010e+01,2.361819035385537902e+01,2.491674245614310479e+01
4.605822953198212666e+00,8.893615106956412220e+00,6.732418234236513754e+00,4.192272164637374510e-01,-7.407429829800901144e-01,2.032047366811926992e+00,2.514887259296265665e+00,2.889941142727230350e+00,3.332177674835379300e+00,3.800415801751471090e+00,4.240206433243326245e+00,4.676886467229727451e+00,4.980383117944549021e+00,5.462524753844384406e+00,5.905063909817370948e+00,6.190738999601269832e+00,6.735473735007020402e+00,7.037141209720935819e+00,7.454802959846587029e+00,7.966244791573132922e+00
3.864194706539663571e+00,8.798011408332572003e+00,8.174185417877984605e+01,3.577597086858299025e-01,-8.100566364124549557e-01,1.721942540273421862e+00,2.120363549250694923e+00,2.576641681095898306e+00,2.958284829373863722e+00,3.284299563074703165e+00,3.549851025611931554e+00,3.932588955931157759e+00,4.303257252922315423e+00,4.672205855785512618e+00,5.106869352949257923e+00,5.294708209183999870e+00,5.790228117309744960e+00,6.071497036968121819e+00,6.441957231764205538e+00,6.829793422644182321e+00
8.882934254498245252e+00,1.115499394787836707e+01,1.081170297182435434e+02,4.053156084930090719e-01,-8.600902365066449562e-01,1.931392096878297604e+00,2.378793950002087598e+00,2.801430178359123779e+00,3.269155084239939946e+00,3.687767397142489134e+00,4.108445784649179089e+00,4.494388771723719422e+00,4.879734936185293748e+00,5.236294043557784939e+00,5.635243810832765377e+00,6.179384049605428864e+00,6.411803509754511410e+00,6.808878335103210055e+00,7.357022542341418614e+00,7.736342753672348138e+00
1.723795936604388146e+01,8.419244764887450216e+00,1.079299560833180180e+02,1.173795697625808765e-01,-2.918758536511517621e-01,6.631254472432865921e-01,7.721435557571331154e-01,8.264553087998764980e-01,8.980017752129283437e-01,1.020921514931162788e+00,1.207300534819671922e+00,1.336857484128386009e+00,1.422244512683933815e+00,1.447710994599134882e+00,1.643787120419654801e+00,1.753557921035569178e+00,1.915306077206174296e+00,2.064473497812902458e+00,2.197498378790983864e+00,2.160216416289969743e+00
1.717869101141288013e+01,-7.919481039564635338e+00,1.003691681508506548e+02,6.474953213348717540e-01,-1.370471373712534024e+00,3.178916317191234686e+00,3.799960015739770824e+00,4.485239675635831702e+00,5.148568261814149949e+00,5.804308274991873517e+00,6.403461343177167642e+00,7.086887861423670998e+00,7.746235097462697894e+00,8.487781706888954503e+00,9.020223174227547602e+00,9.698001519448032681e+00,1.038931635250035868e+01,1.094900703156828392e+01,1.173630267870576205e+01,1.229210620913307217e+01
2.095640545934410071e+01,-1.732624159144650511e+00,-1.215339910932707710e+02,2.986004516986615065e-01,-6.336082194938321699e-01,1.468511053287909318e+00,1.813574507944910374e+00,2.006791770776149342e+00,2.480077651030406560e+00,2.748714024067540951e+00,2.979858679794696652e+00,3.335338879227232489e+00,3.552042673956312235e+00,3.953526770797173295e+00,4.225465786719800221e+00,4.487111328643756281e+00,4.810100690957484382e+00,5.012833402877182820e+00,5.334869756694632592e+00,5.761932771377121121e+00
1.270354271046910455e+00,6.234977497449131434e+00,-1.135691386854792455e+02,5.115430686824424811e-01,-1.056929955269007460e+00,2.639239085449607281e+00,3.086029691608417558e+00,3.541057695960687646e+00,4.177090232932618719e+00,4.547099832753304760e+00,5.058692344405063324e+00,5.639806933079201556e+00,6.197803735823862681e+00,6.612237631250721392e+00,7.124630066462018796e+00,7.730889157680929991e+00,8.264661433835701843e+00,8.612306126622151226e+00,9.270208396683207397e+00,9.734382435881856921e+00
3.753492960386099142e+00,8.500798798470011519e+00,9.762576663330466431e+01,8.182219214523466233e-01,-1.723987868221808828e+00,4.178757764507764705e+00,4.845258660123501926e+00,5.732472169144393170e+00,6.600240946915493900e+00,7.321283766900463341e+00,8.083319572249438423e+00,9.001493047803453607e+00,9.804185374269856368e+00,1.054819033506513826e+01,1.136073396280705339e+01,1.221602230443705395e+01,1.311447995540702749e+01,1.389881782692335754e+01,1.467411894418726703e+01,1.558942624221063333e+01
9.621182435392245935e+00,-1.160617570903477791e+01,-1.072761164311494753e+02,9.970837908222757173e-01,-1.962825419026168916e+00,5.071184939288183813e+00,5.962843404823658489e+00,7.025987238762230191e+00,8.049059343758147023e+00,8.915885578996249450e+00,1.000509393745655196e+01,1.095995160866583440e+01,1.191226233773905641e+01,1.286826441967041035e+01,1.405362243811198475e+01,1.492017783864724478e+01,1.596627948255730622e+01,1.695020391174192653e+01,1.790750963665180961e+01,1.897174186984616284e+01
2.049863069945373439e+01,1.915178393667021250e+00,-4.036535312312489054e+01,3.598524073163974490e-01,-8.192064614600650385e-01,1.859517434339783115e+00,2.119948593305434947e+00,2.476192627681198299e+00,2.972403904748575965e+00,3.182510262498107423e+00,3.628890743137715091e+00,3.895324082160689372e+00,4.409865625543344159e+00,4.689113911746948915e+00,5.118049018570973274e+00,5.490938815659069938e+00,5.819341742822714991e+00,6.082236097020475185e+00,6.434077148348611885e+00,6.783832652073545688e+00
1.327777588978146994e+01,1.047821328731937207e+01,1.200279582676747054e+02,6.010772083595850024e-01,-1.168281415039731153e+00,3.032640962202244772e+00,3.664766009359453403e+00,4.197274517534419047e+00,4.809564032138016643e+00,5.405836228491277318e+00,5.937506832415948566e+00,6.703313998189628364e+00,7.247371382407908236e+00,7.841277832838595252e+00,8.413942425291258687e+00,8.930091203634670904e+00,9.656687037659606787e+00,1.025606103327721463e+01,1.090602862694882980e+01,1.144029782746217627e+01
2.276239249365731965e+00,8.325455379614785656e+00,9.197415549666214929e+01,2.046288883355028010e-01,-3.179338047672932710e-01,1.101216540916021502e+00,1.235851310745133880e+00,1.361797071869623510e+00,1.581921894459782374e+00,1.850557615762577823e+00,2.022054844349094438e+00,2.176938583130988647e+00,2.426565520142180965e+00,2.690116143773342294e+00,2.927363548384251946e+00,3.165099971250859401e+00,3.296886469019665977e+00,3.526176321144760539e+00,3.622365127741626445e+00,3.846703959491051261e+00
6.493595103191720064e+00,1.043661844832118923e+01,-7.022359782018746444e+01,2.601691022305527290e-01,-4.397095985879383440e-01,1.393417088341501131e+00,1.650036025977011489e+00,1.736672060637876047e+00,2.172786617824850719e+00,2.361422130054872337e+00,2.686065546818864114e+00,2.788869917385888186e+00,3.120155937423385151e+00,3.461362031708082654e+00,3.738590554429658042e+00,3.804223245835134382e+00,4.085252947658282174e+00,4.474261456084915878e+00,4.595068333932785798e+00,5.033202154485011626e+00
-8.178570529363415886e-01,3.179602555914489703e-01,-1.031648851751909746e+02,4.908775649506533223e-01,-8.901694720038393349e-01,2.534540258786090572e+00,3.016155733443441456e+00,3.374255711274112279e+00,3.849099737075075023e+00,4.481868169219913156e+00,4.966393086902446186e+00,5.398763590671476820e+00,5.839432190673046641e+00,6.305763926469562186e+00,6.875159058469696660e+00,7.416639509230165572e+00,7.935614724434009837e+00,8.390370952381251968e+00,8.935787317281111086e+00,9.348133561425957083e+00
